5, 19, 20, 21, 17
6, 7, 10, 22, 17
7, 16, 22, 23, 17
9, 17, 18, 19, 17
11, 12, 20, 23, 17
16, 17, 18, 19, 17
16, 17, 18, 23, 17
17, 18, 19, 24, 17
19, 21, 22, 24, 17
1, 2, 3, 5, 18
1, 2, 11, 12, 18
1, 3, 6, 24, 18
1, 4, 5, 6, 18
1, 4, 5, 23, 18
1, 4, 9, 12, 18
1, 4, 12, 14, 18
1, 4, 13, 14, 18
1, 4, 22, 24, 18
1, 5, 8, 9, 18
1, 5, 8, 10, 18
1, 5, 10, 12, 18
1, 6, 7, 15, 18
1, 6, 7, 24, 18
1, 6, 12, 23, 18
1, 6, 17, 24, 18
1, 6, 20, 21, 18
1, 7, 9, 23, 18
1, 7, 10, 11, 18
1, 7, 14, 15, 18
1, 7, 14, 23, 18
1, 7, 21, 22, 18
1, 8, 9, 14, 18
1, 8, 10, 13, 18
1, 8, 14, 16, 18
1, 8, 14, 23, 18
1, 8, 15, 23, 18
1, 9, 15, 23, 18
1, 10, 11, 14, 18
1, 10, 11, 15, 18
1, 11, 13, 14, 18
1, 12, 13, 16, 18
1, 13, 17, 18, 18
1, 14, 15, 20, 18
1, 14, 17, 20, 18
1, 15, 16, 23, 18
1, 15, 19, 20, 18
1, 16, 19, 22, 18
1, 17, 19, 24, 18
1, 18, 20, 24, 18
2, 6, 12, 24, 18
2, 19, 22, 24, 18
3, 17, 23, 24, 18
4, 15, 19, 21, 18
4, 19, 22, 23, 18
4, 20, 23, 24, 18
6, 22, 23, 24, 18
7, 15, 16, 22, 18
8, 9, 14, 15, 18
9, 12, 13, 22, 18
10, 14, 21, 24, 18
11, 12, 13, 16, 18
11, 12, 13, 23, 18
17, 18, 21, 23, 18
18, 19, 22, 23, 18
19, 20, 23, 24, 18
19, 22, 23, 24, 18
1, 2, 15, 16, 19
1, 3, 8, 11, 19
1, 3, 10, 23, 19
1, 3, 10, 24, 19
1, 3, 19, 20, 19
1, 4, 5, 24, 19
1, 4, 13, 15, 19
1, 4, 14, 15, 19
1, 5, 6, 13, 19
1, 5, 11, 12, 19
1, 6, 7, 12, 19
1, 6, 12, 24, 19
1, 6, 20, 24, 19
1, 7, 8, 9, 19
1, 7, 9, 24, 19
1, 7, 15, 16, 19
1, 7, 22, 23, 19
1, 8, 15, 17, 19
1, 9, 10, 14, 19
1, 9, 10, 15, 19
1, 9, 14, 17, 19
1, 9, 15, 16, 19
1, 9, 16, 24, 19
1, 11, 16, 17, 19
1, 11, 18, 22, 19
1, 12, 14, 15, 19
1, 13, 14, 17, 19
1, 14, 18, 19, 19
1, 15, 18, 22, 19
1, 16, 17, 24, 19
1, 16, 18, 23, 19
1, 17, 18, 24, 19
2, 8, 15, 16, 19
2, 10, 22, 23, 19
2, 12, 13, 14, 19
2, 13, 14, 15, 19
2, 20, 23, 24, 19
3, 4, 11, 14, 19
3, 7, 18, 23, 19
4, 16, 22, 23, 19
4, 17, 23, 24, 19
4, 19, 23, 24, 19
5, 19, 22, 24, 19
6, 7, 10, 24, 19
6, 19, 20, 21, 19
9, 14, 15, 16, 19
9, 21, 22, 23, 19
15, 16, 17, 22, 19
16, 17, 19, 20, 19
16, 22, 23, 24, 19
18, 20, 23, 24, 19
1, 2, 12, 13, 20
1, 3, 5, 15, 20
1, 3, 8, 12, 20
1, 3, 13, 14, 20
1, 3, 20, 21, 20
1, 4, 5, 7, 20
1, 4, 5, 9, 20
1, 4, 5, 15, 20
1, 4, 6, 8, 20
1, 4, 14, 16, 20
1, 5, 6, 12, 20
1, 5, 9, 10, 20
1, 5, 11, 13, 20
1, 5, 13, 15, 20
1, 5, 14, 15, 20
1, 6, 7, 11, 20
1, 6, 7, 13, 20
1, 6, 9, 11, 20
1, 6, 12, 13, 20
1, 6, 12, 17, 20
1, 6, 13, 17, 20
1, 7, 12, 18, 20
1, 7, 23, 24, 20
1, 8, 9, 16, 20
1, 8, 11, 12, 20
1, 8, 16, 17, 20
1, 9, 10, 16, 20
1, 9, 11, 14, 20
1, 9, 15, 17, 20
1, 9, 15, 18, 20
1, 9, 16, 18, 20
1, 10, 13, 14, 20
1, 10, 15, 18, 20
1, 10, 16, 17, 20
1, 11, 12, 15, 20
1, 11, 12, 16, 20
1, 11, 12, 17, 20
1, 11, 15, 16, 20
1, 11, 19, 23, 20
1, 12, 14, 16, 20
1, 12, 17, 18, 20
1, 13, 15, 16, 20
1, 14, 15, 18, 20
1, 16, 17, 23, 20
1, 16, 19, 23, 20
1, 17, 21, 24, 20
2, 3, 12, 15, 20
2, 7, 8, 16, 20
2, 11, 21, 23, 20
2, 15, 16, 17, 20
3, 4, 12, 14, 20
3, 20, 21, 24, 20
3, 20, 23, 24, 20
4, 20, 21, 24, 20
4, 21, 22, 23, 20
6, 12, 13, 18, 20
7, 8, 10, 17, 20
7, 17, 18, 24, 20
9, 15, 16, 17, 20
11, 20, 21, 22, 20
12, 22, 23, 24, 20
13, 14, 15, 17, 20
16, 19, 20, 21, 20
17, 18, 19, 23, 20
19, 20, 21, 23, 20
20, 21, 22, 24, 20
1, 2, 11, 22, 21
1, 2, 13, 14, 21
1, 2, 20, 22, 21
1, 3, 4, 9, 21
1, 3, 4, 12, 21
1, 3, 8, 13, 21
1, 3, 9, 12, 21
1, 3, 15, 24, 21
1, 3, 18, 19, 21
1, 3, 21, 22, 21
1, 4, 5, 8, 21
1, 4, 5, 16, 21
1, 4, 8, 16, 21
1, 4, 11, 17, 21
1, 4, 12, 16, 21
1, 4, 13, 16, 21
1, 4, 15, 16, 21
1, 5, 8, 12, 21
1, 5, 9, 16, 21
1, 5, 10, 14, 21
1, 5, 11, 14, 21
1, 5, 14, 16, 21
1, 5, 15, 16, 21
1, 6, 9, 12, 21
1, 6, 9, 24, 21
1, 6, 12, 14, 21
1, 6, 12, 18, 21
1, 6, 13, 18, 21
1, 6, 14, 18, 21
1, 7, 8, 10, 21
1, 7, 12, 19, 21
1, 7, 13, 18, 21
1, 7, 17, 18, 21
1, 8, 9, 17, 21
1, 8, 16, 18, 21
1, 8, 17, 18, 21
1, 9, 10, 17, 21
1, 9, 11, 15, 21
1, 9, 16, 19, 21
1, 9, 17, 19, 21
1, 10, 11, 16, 21
1, 10, 11, 17, 21
1, 10, 16, 19, 21
1, 10, 17, 18, 21
1, 12, 13, 18, 21
1, 12, 14, 17, 21
1, 12, 15, 16, 21
1, 13, 15, 17, 21
1, 14, 15, 19, 21
1, 16, 20, 23, 21
1, 17, 20, 24, 21
2, 3, 13, 17, 21
2, 6, 9, 18, 21
2, 6, 13, 15, 21
2, 8, 16, 17, 21
2, 11, 21, 24, 21
3, 4, 12, 15, 21
3, 4, 14, 17, 21
3, 5, 11, 15, 21
3, 6, 10, 11, 21
3, 6, 15, 18, 21
3, 9, 15, 16, 21
3, 10, 15, 16, 21
3, 11, 14, 17, 21
3, 19, 20, 23, 21
3, 19, 22, 23, 21
4, 5, 12, 15, 21
4, 5, 23, 24, 21
4, 8, 12, 13, 21
4, 10, 14, 15, 21
4, 17, 22, 23, 21
4, 18, 23, 24, 21
5, 6, 11, 24, 21
5, 7, 8, 9, 21
5, 7, 12, 24, 21
5, 8, 13, 24, 21
5, 13, 14, 15, 21
5, 13, 14, 20, 21
5, 18, 19, 20, 21
5, 20, 22, 23, 21
5, 21, 22, 23, 21
6, 9, 15, 24, 21
6, 18, 22, 23, 21
6, 20, 21, 23, 21
6, 21, 22, 23, 21
7, 8, 11, 19, 21
7, 10, 17, 24, 21
7, 20, 21, 22, 21
7, 21, 22, 23, 21
7, 22, 23, 24, 21
8, 10, 11, 18, 21
9, 16, 17, 18, 21
10, 14, 15, 24, 21
10, 18, 20, 21, 21
11, 12, 19, 23, 21
11, 22, 23, 24, 21
12, 14, 15, 16, 21
13, 14, 15, 19, 21
15, 19, 20, 22, 21
17, 20, 22, 23, 21
19, 20, 21, 24, 21
19, 21, 22, 23, 21
20, 22, 23, 24, 21
1, 2, 7, 8, 22
1, 2, 8, 10, 22
1, 2, 9, 10, 22
1, 2, 13, 15, 22
1, 3, 4, 13, 22
1, 3, 5, 10, 22
1, 3, 6, 9, 22
1, 3, 6, 16, 22
1, 3, 14, 15, 22
1, 3, 14, 17, 22
1, 3, 22, 23, 22
1, 4, 5, 10, 22
1, 4, 5, 12, 22
1, 4, 5, 17, 22
1, 4, 7, 18, 22
1, 4, 10, 12, 22
1, 4, 10, 15, 22
1, 4, 11, 14, 22
1, 4, 11, 18, 22
1, 4, 12, 17, 22
1, 4, 13, 17, 22
1, 4, 16, 17, 22
1, 5, 6, 14, 22
1, 5, 6, 15, 22
1, 5, 6, 16, 22
1, 5, 7, 8, 22
1, 5, 7, 9, 22
1, 5, 7, 14, 22
1, 5, 7, 15, 22
1, 5, 9, 11, 22
1, 5, 10, 15, 22
1, 5, 10, 16, 22
1, 5, 11, 15, 22
1, 5, 12, 13, 22
1, 5, 12, 14, 22
1, 5, 15, 17, 22
1, 5, 16, 17, 22
1, 6, 8, 13, 22
1, 6, 8, 14, 22
1, 6, 10, 11, 22
1, 6, 10, 12, 22
1, 6, 11, 16, 22
1, 6, 11, 20, 22
1, 6, 12, 15, 22
1, 6, 12, 19, 22
1, 6, 13, 14, 22
1, 6, 13, 19, 22
1, 6, 14, 19, 22
1, 6, 15, 16, 22
1, 6, 18, 23, 22
1, 6, 19, 24, 22
1, 7, 8, 12, 22
1, 7, 8, 13, 22
1, 7, 8, 14, 22
1, 7, 9, 10, 22
1, 7, 10, 12, 22
1, 7, 12, 20, 22
1, 7, 13, 19, 22
1, 7, 14, 18, 22
1, 7, 14, 19, 22
1, 7, 18, 19, 22
1, 8, 12, 13, 22
1, 8, 13, 20, 22
1, 8, 14, 19, 22
1, 9, 10, 18, 22
1, 9, 11, 16, 22
1, 9, 12, 13, 22
1, 9, 17, 20, 22
1, 10, 11, 18, 22
1, 10, 12, 15, 22
1, 10, 16, 20, 22
1, 10, 17, 19, 22
1, 10, 17, 20, 22
1, 11, 14, 15, 22
1, 11, 16, 20, 22
1, 12, 13, 17, 22
1, 12, 13, 19, 22
1, 12, 17, 20, 22
1, 13, 16, 17, 22
1, 13, 18, 20, 22
1, 13, 19, 20, 22
1, 14, 16, 18, 22
1, 14, 22, 24, 22
1, 15, 19, 23, 22
2, 3, 6, 15, 22
2, 3, 13, 18, 22
2, 4, 5, 8, 22
2, 4, 5, 15, 22
2, 4, 8, 10, 22
2, 5, 11, 17, 22
2, 6, 8, 10, 22
2, 6, 14, 16, 22
2, 7, 8, 18, 22
2, 7, 9, 10, 22
2, 9, 16, 19, 22
2, 9, 17, 18, 22
2, 14, 15, 16, 22
2, 15, 16, 18, 22
3, 4, 12, 16, 22
3, 4, 14, 18, 22
3, 5, 12, 15, 22
3, 12, 13, 17, 22
3, 15, 16, 17, 22
4, 9, 13, 17, 22
4, 12, 13, 14, 22
4, 16, 18, 19, 22
4, 19, 20, 23, 22
4, 19, 21, 23, 22
5, 6, 8, 12, 22
5, 6, 11, 16, 22
5, 11, 14, 16, 22
5, 11, 15, 16, 22
5, 12, 13, 16, 22
5, 14, 15, 16, 22
5, 14, 15, 21, 22
5, 21, 23, 24, 22
5, 22, 23, 24, 22
6, 7, 10, 11, 22
6, 7, 13, 15, 22
6, 14, 15, 21, 22
6, 19, 23, 24, 22
6, 20, 23, 24, 22
7, 21, 22, 24, 22
8, 19, 20, 21, 22
9, 11, 17, 19, 22
10, 16, 17, 18, 22
11, 16, 18, 19, 22
12, 14, 17, 18, 22
12, 15, 16, 19, 22
14, 15, 16, 18, 22
15, 16, 19, 20, 22
18, 20, 21, 23, 22
20, 21, 23, 24, 22
1, 2, 8, 11, 23
1, 2, 13, 16, 23
1, 2, 14, 15, 23
1, 3, 6, 17, 23
1, 3, 9, 14, 23
1, 3, 10, 13, 23
1, 3, 12, 17, 23
1, 3, 13, 17, 23
1, 3, 15, 16, 23
1, 3, 22, 24, 23
1, 4, 5, 18, 23
1, 4, 7, 19, 23
1, 4, 8, 10, 23
1, 4, 8, 18, 23
1, 4, 10, 13, 23
1, 4, 11, 13, 23
1, 4, 11, 15, 23
1, 4, 14, 17, 23
1, 4, 15, 17, 23
1, 5, 6, 17, 23
1, 5, 9, 17, 23
1, 5, 9, 18, 23
1, 5, 13, 14, 23
1, 5, 14, 17, 23
1, 5, 16, 18, 23
1, 5, 17, 18, 23
1, 6, 7, 14, 23
1, 6, 7, 16, 23
1, 6, 8, 20, 23
1, 6, 9, 23, 23
1, 6, 11, 17, 23
1, 6, 11, 21, 23
1, 6, 12, 20, 23
1, 6, 13, 15, 23
1, 6, 13, 20, 23
1, 6, 14, 20, 23
1, 6, 15, 17, 23
1, 7, 8, 15, 23
1, 7, 11, 12, 23
1, 7, 14, 20, 23
1, 7, 15, 20, 23
1, 7, 19, 20, 23
1, 8, 9, 20, 23
1, 8, 13, 21, 23
1, 8, 14, 20, 23
1, 8, 14, 21, 23
1, 8, 19, 20, 23
1, 9, 10, 19, 23
1, 9, 11, 17, 23
1, 9, 13, 14, 23
1, 9, 18, 20, 23
1, 9, 22, 23, 23
1, 10, 12, 16, 23
1, 10, 13, 16, 23
1, 10, 16, 21, 23
1, 10, 17, 21, 23
1, 10, 18, 21, 23
1, 11, 12, 18, 23
1, 11, 12, 19, 23
1, 11, 17, 20, 23
1, 11, 18, 21, 23
1, 11, 19, 20, 23
1, 12, 14, 18, 23
1, 12, 17, 21, 23
1, 13, 14, 19, 23
1, 13, 14, 20, 23
1, 13, 15, 18, 23
1, 13, 15, 19, 23
1, 14, 16, 19, 23
1, 14, 20, 21, 23
2, 3, 10, 17, 23
2, 4, 8, 19, 23
2, 5, 16, 17, 23
2, 7, 8, 10, 23
2, 9, 18, 19, 23
2, 10, 18, 19, 23
2, 16, 17, 19, 23
3, 4, 10, 17, 23
3, 4, 13, 14, 23
3, 6, 12, 17, 23
3, 6, 17, 20, 23
3, 10, 11, 16, 23
3, 10, 17, 18, 23
3, 11, 16, 18, 23
3, 12, 16, 19, 23
3, 16, 17, 18, 23
4, 7, 23, 24, 23
4, 8, 12, 15, 23
4, 12, 14, 15, 23
4, 13, 14, 17, 23
4, 16, 21, 22, 23
4, 19, 21, 24, 23
5, 6, 7, 11, 23
5, 6, 7, 14, 23
5, 6, 8, 11, 23
5, 7, 13, 14, 23
5, 8, 14, 15, 23
5, 11, 15, 17, 23
5, 12, 15, 17, 23
5, 13, 14, 16, 23
5, 15, 16, 17, 23
5, 15, 16, 22, 23
5, 20, 21, 23, 23
6, 7, 9, 10, 23
6, 7, 13, 14, 23
6, 13, 14, 21, 23
6, 18, 20, 22, 23
6, 19, 21, 23, 23
6, 20, 21, 24, 23
6, 21, 23, 24, 23
7, 8, 10, 12, 23
7, 14, 15, 21, 23
7, 16, 17, 23, 23
7, 20, 22, 23, 23
7, 21, 23, 24, 23
8, 9, 10, 11, 23
8, 9, 12, 21, 23
8, 9, 20, 22, 23
8, 17, 18, 24, 23
8, 20, 21, 22, 23
9, 10, 13, 19, 23
9, 11, 12, 20, 23
9, 11, 19, 20, 23
9, 13, 14, 24, 23
10, 11, 12, 20, 23
10, 11, 17, 19, 23
10, 11, 18, 19, 23
10, 11, 18, 20, 23
10, 12, 20, 22, 23
10, 17, 18, 19, 23
11, 17, 18, 19, 23
11, 17, 20, 22, 23
12, 16, 18, 19, 23
12, 17, 19, 20, 23
13, 14, 16, 17, 23
13, 15, 17, 19, 23
15, 16, 17, 19, 23
15, 16, 18, 20, 23
17, 18, 19, 20, 23
18, 21, 22, 24, 23
1, 2, 3, 7, 24
1, 2, 7, 14, 24
1, 2, 8, 9, 24
1, 2, 9, 11, 24
1, 2, 10, 11, 24
1, 2, 12, 17, 24
1, 2, 13, 24, 24
1, 2, 14, 16, 24
1, 3, 4, 5, 24
1, 3, 5, 6, 24
1, 3, 6, 18, 24
1, 3, 7, 13, 24
1, 3, 7, 17, 24
1, 3, 9, 10, 24
1, 3, 9, 15, 24
1, 3, 9, 21, 24
1, 3, 10, 14, 24
1, 3, 12, 18, 24
1, 3, 13, 18, 24
1, 3, 14, 19, 24
1, 3, 21, 23, 24
1, 4, 5, 13, 24
1, 4, 7, 20, 24
1, 4, 8, 9, 24
1, 4, 8, 19, 24
1, 4, 9, 18, 24
1, 4, 12, 15, 24
1, 4, 12, 20, 24
1, 4, 13, 20, 24
1, 4, 15, 18, 24
1, 4, 16, 18, 24
1, 4, 17, 19, 24
1, 5, 6, 8, 24
1, 5, 7, 24, 24
1, 5, 10, 18, 24
1, 5, 16, 19, 24
1, 5, 17, 19, 24
1, 6, 7, 9, 24
1, 6, 10, 13, 24
1, 6, 11, 18, 24
1, 6, 11, 22, 24
1, 6, 12, 21, 24
1, 6, 13, 21, 24
1, 6, 14, 15, 24
1, 6, 14, 21, 24
1, 6, 15, 21, 24
1, 6, 16, 17, 24
1, 6, 16, 18, 24
1, 7, 8, 16, 24
1, 7, 9, 14, 24
1, 7, 9, 15, 24
1, 7, 10, 13, 24
1, 7, 10, 14, 24
1, 7, 11, 13, 24
1, 7, 13, 16, 24
1, 7, 13, 17, 24
1, 7, 13, 21, 24
1, 7, 14, 16, 24
1, 7, 14, 21, 24
1, 7, 15, 21, 24
1, 7, 16, 21, 24
1, 7, 17, 20, 24
1, 7, 20, 21, 24
1, 8, 9, 11, 24
1, 8, 9, 13, 24
1, 8, 10, 11, 24
1, 8, 11, 13, 24
1, 8, 13, 14, 24
1, 8, 13, 22, 24
1, 8, 15, 21, 24
1, 8, 16, 20, 24
1, 8, 19, 21, 24
1, 8, 20, 21, 24
1, 9, 11, 18, 24
1, 9, 12, 15, 24
1, 9, 14, 22, 24
1, 9, 15, 21, 24
1, 10, 11, 20, 24
1, 10, 12, 17, 24
1, 10, 13, 17, 24
1, 10, 17, 22, 24
1, 10, 18, 22, 24
1, 10, 19, 22, 24
1, 11, 13, 16, 24
1, 11, 13, 18, 24
1, 11, 13, 19, 24
1, 11, 16, 22, 24
1, 11, 18, 20, 24
1, 11, 19, 21, 24
1, 11, 19, 22, 24
1, 12, 15, 18, 24
1, 12, 17, 19, 24
1, 12, 17, 22, 24
1, 12, 18, 21, 24
1, 12, 18, 22, 24
1, 13, 15, 21, 24
1, 13, 17, 19, 24
1, 13, 18, 22, 24
1, 13, 19, 22, 24
1, 14, 15, 21, 24
1, 14, 17, 19, 24
1, 14, 18, 21, 24
1, 14, 19, 22, 24
1, 15, 17, 20, 24
1, 15, 17, 23, 24
1, 15, 17, 24, 24
1, 15, 19, 22, 24
1, 16, 20, 24, 24
2, 3, 10, 12, 24
2, 3, 10, 18, 24
2, 4, 6, 16, 24
2, 4, 7, 8, 24
2, 4, 8, 16, 24
2, 4, 8, 20, 24
2, 4, 9, 20, 24
2, 4, 10, 19, 24
2, 4, 12, 16, 24
2, 4, 16, 20, 24
2, 5, 10, 11, 24
2, 5, 10, 19, 24
2, 5, 12, 18, 24
